date_day,observers_day,date_night,observers_night,site_id,round,plot_id,transect_id,transect_section,burrow_code,location_m,location_side,row_alley,diameter_cm,species_guess,substrate,notes_hole,powder_active_field,powder_species_guess_field,notes_powder,photo_number,photo_location,powder_active_FI  L,powder_species_guess_FI  L,notes_extra_FI  L
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,1.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,1.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s3,lbf_ladnertrunk__d _t1_rod-s3, ,  ,  ,3.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,4.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,1,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,2.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s4,lbf_ladnertrunk__d _t1_rod-s4, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,1,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,1.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,1,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,1.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,6,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s5,lbf_ladnertrunk__d _t1_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s2,lbf_ladnertrunk__d _t2_rod-s2, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s2,lbf_ladnertrunk__d _t2_rod-s2, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s2,lbf_ladnertrunk__d _t2_rod-s2, ,  ,  ,3.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s2,lbf_ladnertrunk__d _t2_rod-s2, ,  ,  ,2.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s3,lbf_ladnertrunk__d _t2_rod-s3, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s3,lbf_ladnertrunk__d _t2_rod-s3, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s3,lbf_ladnertrunk__d _t2_rod-s3, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s4,lbf_ladnertrunk__d _t2_rod-s4, ,  ,  ,2.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s4,lbf_ladnertrunk__d _t2_rod-s4, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s5,lbf_ladnertrunk__d _t2_rod-s5, ,  ,  ,3.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s5,lbf_ladnertrunk__d _t2_rod-s5, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s5,lbf_ladnertrunk__d _t2_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s5,lbf_ladnertrunk__d _t2_rod-s5, ,  ,  ,4.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s5,lbf_ladnertrunk__d _t2_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s5,lbf_ladnertrunk__d _t2_rod-s5, ,  ,  ,7,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s5,lbf_ladnertrunk__d _t2_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s5,lbf_ladnertrunk__d _t2_rod-s5, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s5,lbf_ladnertrunk__d _t2_rod-s5, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t2,rod-s5,lbf_ladnertrunk__d _t2_rod-s5, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,6,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,6,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,7,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,6.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,12,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,4.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s1,sandhu_ladnertrunk__d _t1_rod-s1, ,  ,  ,9,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,2.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s2,sandhu_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,15,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,8,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,7,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,15,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,2.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,8,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,1.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,10,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,4,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s3,sandhu_ladnertrunk__d _t1_rod-s3, ,  ,  ,6,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s4,sandhu_ladnertrunk__d _t1_rod-s4, ,  ,  ,10,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s4,sandhu_ladnertrunk__d _t1_rod-s4, ,  ,  ,10,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s4,sandhu_ladnertrunk__d _t1_rod-s4, ,  ,  ,2.5,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s4,sandhu_ladnertrunk__d _t1_rod-s4, ,  ,  ,2,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s4,sandhu_ladnertrunk__d _t1_rod-s4, ,  ,  ,3,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s4,sandhu_ladnertrunk__d _t1_rod-s4, ,  ,  ,15,  ,  ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,sandhu_ladnertrunk,,d ,t1,rod-s4,sandhu_ladnertrunk__d _t1_rod-s4, ,  ,  ,20,  ,  ,  ,,,,,,,,
